"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"31","206.82097514672535","61.992626890611135","4.797666871392719","-0.31025628620305007","0.006899999999999906","0.00539999999999996","0.0084","1300","0.000767569444874164","0","0.000767569444874164","0.000767569444874164","31_32:0.007740438912676451","31_32:660","true"
"32","260.6253828984473","208.3203774981626","4.910386069926192","-0.3078794303810588","0.010099999999999998","0.011199999999999988","0.009","1300","0.0002106198540747751","0","0.0002106198540747751","0.0002106198540747751","32_36:0.005396554375369816","32_36:660","true"
"33","140.00221002146324","80.5970620446586","4.973179864912966","-0.3075486854907048","0.013900000000000023","0.012199999999999989","0.0156","1300","0.00018357427156802866","0","0.00018357427156802866","0.00018357427156802866","33_39:0.01739283028646474","33_39:660","true"
"34","183.73325915789528","59.97871048256769","4.678636054063652","-0.3124338462946453","0.06000000000000005","0.05333333333333334","0.06666666666666665","1300","0.00027740701534231777","0","0.00027740701534231777","0.00027740701534231777","34_43:0.0056519053426608845","34_43:660","true"
"35","243.53597547352774","138.07339646819514","4.907602427825297","-0.308301773576246","0.014000000000000012","0.0122","0.015800000000000036","1300","0.00018450715246686676","0","0.00018450715246686676","0.00018450715246686676","35_47:0.007807016558196045","35_47:660","true"
"36","293.9882791527456","258.40292620782986","4.8122759352200895","-0.31175120998201256","0.009000000000000008","0.0096","0.008399999999999963","1300","0.00022761247472307685","0","0.00022761247472307685","0.00022761247472307685","36_51:0.004871958061639425","36_51:660","true"
"37","40.50211113985317","56.25617043293806","4.837909740474339","-0.30886995110205334","0.010399999999999965","0.012","0.00880000000000003","1300","0.00045014158061534165","0","0.00045014158061534165","0.00045014158061534165","37_38:0.014429696058575248","37_38:660","true"
"38","243.7446532441091","119.02662331372541","4.776679833049806","-0.31016511917022377","0.013600000000000056","0.015000000000000013","0.0122","1300","0.00028974963590802297","0","0.00028974963590802297","0.00028974963590802297","","","true"
"39","272.3056352454608","141.91382393161916","4.917369422541952","-0.30824769981735706","0.028699999999999948","0.0306","0.026800000000000046","1300","0.00023647575148427193","0","0.00023647575148427193","0.00023647575148427193","39_38:0.009867559078346577","39_38:660","true"
"40","289.44548796333316","33.52742763832662","4.86820398819914","-0.30859152479413265","0.015199999999999991","0.0146","0.015800000000000036","1300","0.00012086894581581238","0","0.00012086894581581238","0.00012086894581581238","40_41:0.004530103802558222;40_39:0.006426502552621727","40_41:660;40_39:660","true"
"41","218.8911015344935","238.65927642062928","4.93554356404785","-0.30862641143413133","0.0047999999999999154","0.006399999999999961","0.0032","1300","0.0001614041044117127","0","0.0001614041044117127","0.0001614041044117127","41_53:0.006112477383163478","41_53:660","true"
"42","216.99512305739543","122.10193589675578","5.063928457005725","-0.3066601274184393","0.010299999999999976","0.0122","0.008399999999999963","1300","0.0010005838063958119","0","0.0010005838063958119","0.0010005838063958119","42_41:0.007095682738333081;42_43:0.007803117376246227","42_41:660;42_43:660","true"
"43","239.34749109797448","209.25735595775248","4.829552892647809","-0.3101290706249939","0.024699999999999944","0.0236","0.025800000000000045","1300","0.0001586800324643623","0","0.0001586800324643623","0.0001586800324643623","43_44:0.01045218762177394","43_44:660","true"
"44","69.0566660962526","17.78039821755546","4.949171040166026","-0.3085061819189273","0.021300000000000097","0.01880000000000004","0.0238","1300","0.00030325205379587623","0","0.00030325205379587623","0.00030325205379587623","44_45:0.010082298306278353","44_45:660","true"
"45","235.2649734457327","23.595113206350348","4.999439570777192","-0.35905492913025383","0.050000000000000044","0.0446","0.055400000000000005","1300","0.00028808368998855984","0","0.00028808368998855984","0.00028808368998855984","","","true"
"46","222.51581958303404","211.1201348657791","4.853136127313077","-0.3093752065131216","0.013500000000000068","0.018000000000000016","0.009","1300","0.00027823608346179966","0","0.00027823608346179966","0.00027823608346179966","46_45:0.014472924708183732;46_47:0.00580955686883633","46_45:660;46_47:660","true"
