"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"54","210.16899498644906","58.0981157191098","4.821580314669301","-0.310411116462148","0.034423828125","0.03515625","0.03369140625","1216","0.00022495677922422093","0","0.00022495677922422093","0.00022495677922422093","54_45:0.011281096561810477","54_45:533.3333333333333","true"
"55","332.21334767287175","319.6230175872023","4.907512353510152","-0.3099926060240599","0.0458984375","0.0087890625","0.0830078125","1216","0.00023244942872783055","0","0.00023244942872783055","0.00023244942872783055","55_49:0.0045317585591307386","55_49:533.3333333333333","true"
"56","576.9267604241733","10.265106699103244","4.455280719207545","-0.31803803916063483","0.111328125","0.0205078125","0.2021484375","1216","0.0006750778887445269","0","0.0006750778887445269","0.0006750778887445269","56_57:1;56_52:1","56_57:768;56_52:881.7777777777777","true"
"57","301.8929522916314","2.636993370529277","4.834688815157476","-0.31001546755225406","0.218994140625","0.08984375","0.34814453125","1216","0.0053679436659514745","0","0.0053679436659514745","0.0053679436659514745","57_58:0.1168008787547794","57_58:533.3333333333333","true"
"58","445.8862354689752","75.63776263194197","4.708866042838368","-0.31366733324274093","0.01416015625","0.0107421875","0.017578125","1216","0.0003333176622341222","0","0.0003333176622341222","0.0003333176622341222","","","true"
"59","371.3691591915087","449.105767760215","4.810883159446214","-0.3102363990787504","0.020263671875","0.0087890625","0.03173828125","1216","0.000263397846846165","0","0.000263397846846165","0.000263397846846165","59_58:0.0052836976202546015;59_60:0.007242644336654835","59_58:533.3333333333333;59_60:533.3333333333333","true"
"60","467.1204397497024","363.969712857934","4.672407461036485","-0.31324002018211905","0.012451171875","0.0107421875","0.01416015625","1216","0.00019058899410846295","0","0.00019058899410846295","0.00019058899410846295","","","true"
"61","247.1888179629093","346.7229699350045","4.901577595180836","-0.30995863458067757","0.0234375","0.00439453125","0.04248046875","1216","0.00012691120071871455","0","0.00012691120071871455","0.00012691120071871455","61_60:0.005198697380576822;61_62:0.006106377980857891","61_60:533.3333333333333;61_62:533.3333333333333","true"
"62","346.7939317081625","303.4073140590818","4.771231150362443","-0.3109932039506031","0.014892578125","0.01708984375","0.0126953125","1216","0.0001315944650512957","0","0.0001315944650512957","0.0001315944650512957","","","true"
"63","238.98031876262522","123.99765403075061","4.994838195348633","-0.308453762666027","0.038330078125","0.021484375","0.05517578125","1216","0.00015873751655443727","0","0.00015873751655443727","0.00015873751655443727","63_62:0.003910236252424704;63_64:0.009836156210687286","63_62:533.3333333333333;63_64:533.3333333333333","true"
"64","73.21640665178644","35.92842885643519","4.878914368713528","-0.31051183745857736","0.04638671875","0.0458984375","0.046875","1216","0.0002265602480550732","0","0.0002265602480550732","0.0002265602480550732","64_54:0.009477558420632637;64_65:0.007172673266983232","64_54:533.3333333333333;64_65:533.3333333333333","true"
"65","352.5150235287322","127.68469441973426","4.75806136220818","-0.31051573933044047","0.022705078125","0.02978515625","0.015625","1216","0.00039074091230682133","0","0.00039074091230682133","0.00039074091230682133","","","true"
"66","264.11497089719063","425.2375255053271","4.809605210224978","-0.3109248312518322","0.02001953125","0.033203125","0.0068359375","1216","0.0003114779930415853","0","0.0003114779930415853","0.0003114779930415853","66_65:0.0072186720506161595","66_65:533.3333333333333","true"
"67","225.5209621701741","197.78833749093153","4.893004388371738","-0.31039200176040205","0.017822265625","0.009765625","0.02587890625","1216","0.0003145617304428345","0","0.0003145617304428345","0.0003145617304428345","67_66:0.015541479805880942","67_66:533.3333333333333","true"
"68","94.93461712509057","107.03150192425784","4.741287421855364","-0.31180260683390987","0.010009765625","0.01123046875","0.0087890625","1216","0.0003462934459258351","0","0.0003462934459258351","0.0003462934459258351","68_67:0.011743464648786672;68_55:0.009292280709642275","68_67:533.3333333333333;68_55:533.3333333333333","true"
"69","288.729921160125","36.56292093381746","4.837433609464054","-0.30965408980565917","0.03369140625","0.005859375","0.0615234375","1216","0.0001777561603052667","0","0.0001777561603052667","0.0001777561603052667","69_68:0.006393996661425594;69_70:0.004948298825224351","69_68:533.3333333333333;69_70:533.3333333333333","true"
"70","184.67132983030697","284.01298869183427","4.708551853840016","-0.31145025923177105","0.153564453125","0.0029296875","0.30419921875","1216","0.00014204216025414773","0","0.00014204216025414773","0.00014204216025414773","","","true"
"71","235.86278044383158","133.57203093280884","4.846324251083971","-0.3101101834347441","0.01708984375","0.01953125","0.0146484375","1216","0.0002460343681552357","0","0.0002460343681552357","0.0002460343681552357","71_58:0.006430967360375628;71_77:0.006142585708213633","71_58:533.3333333333333;71_77:533.3333333333333","true"
"72","245.49441270415966","373.0782859094041","4.874551949537416","-0.30919743263741656","0.10302734375","0.04345703125","0.16259765625","1216","0.00025698735103422206","0","0.00025698735103422206","0.00025698735103422206","72_62:0.005421271665412675","72_62:533.3333333333333","true"
"73","284.8933831778319","194.66402828368402","4.874794445784434","-0.3102390852422053","0.00341796875","0.0029296875","0.00390625","1216","0.0001978107736441372","0","0.0001978107736441372","0.0001978107736441372","73_85:0.005616284480988831;73_66:0.01956735711023999","73_85:533.3333333333333;73_66:533.3333333333333","true"
"74","267.30382110348876","352.1408977580485","4.814371033197732","-0.31129790243600725","0.00341796875","0.0048828125","0.001953125","1216","0.00017061967544776448","0","0.00017061967544776448","0.00017061967544776448","74_70:0.004809893523418762","74_70:533.3333333333333","true"
"75","460.7579371690756","169.3282793375574","4.769013207190856","-0.31042690020941655","0.051025390625","0.03564453125","0.06640625","1216","0.00020665146771161423","0","0.00020665146771161423","0.00020665146771161423","75_76:0.00546094230887284","75_76:533.3333333333333","true"
"76","403.2820418595499","126.64482719817124","4.702018860199313","-0.31291705661427394","0.016845703125","0.02099609375","0.0126953125","1216","0.00017240926806775508","0","0.00017240926806775508","0.00017240926806775508","","","true"
"77","189.20405554987488","178.98706535237577","4.806552034300433","-0.3107912307043456","0.0078125","0.00634765625","0.00927734375","1216","0.00023817524904971054","0","0.00023817524904971054","0.00023817524904971054","77_76:0.005213103939272545","77_76:533.3333333333333","true"
"78","288.2158684897819","313.6670042259535","4.861134459943308","-0.30955241234604897","0.02099609375","0.0205078125","0.021484375","1216","0.00018736991291869564","0","0.00018736991291869564","0.00018736991291869564","78_77:0.0070297314124817545;78_79:0.008364554875657237","78_77:533.3333333333333;78_79:533.3333333333333","true"
"79","220.0118039884457","22.85777883579624","4.78606007257579","-0.31151163662354525","0.011962890625","0.009765625","0.01416015625","1216","0.00016783041364713057","0","0.00016783041364713057","0.00016783041364713057","79_91:0.0101494422287981","79_91:533.3333333333333","true"
"80","137.3923444136594","196.8215906255983","5.042692043555243","-0.3079238440194016","0.007568359375","0.00537109375","0.009765625","1216","0.0005395645414948795","0","0.0005395645414948795","0.0005395645414948795","80_81:0.009557776854690447;80_79:0.008128137680143366","80_81:533.3333333333333;80_79:533.3333333333333","true"
