"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"65","209.28919575031048","288.56435297011114","4.615260250912811","-0.31101251617313946","0.0030999999999999917","0.005800000000000027","0.0004","1244.4444444444443","0.00025994352781855135","0","0.00025994352781855135","0.00025994352781855135","","","true"
"66","346.2511094139417","64.64744978612501","4.650489677992592","-0.29034076699160294","0.01629999999999998","0.0158","0.016800000000000037","1244.4444444444443","0.0020948055861262312","0","0.0020948055861262312","0.0020948055861262312","66_65:0.0178718528151805;66_67:0.017930936769827988","66_65:561.7777777777777;66_67:561.7777777777777","true"
"67","187.50318307481734","52.48554875904434","4.714536897106012","-0.3101140892003641","0.009300000000000086","0.0148","0.0038000000000000256","1244.4444444444443","0.0004022797600823381","0","0.0004022797600823381","0.0004022797600823381","67_68:0.02604544295679348","67_68:561.7777777777777","true"
"68","325.107769775738","63.00507776343981","4.612756109478483","-0.31130677970698856","0.011900000000000022","0.0158","0.008000000000000007","1244.4444444444443","0.0005931196879676299","0","0.0005931196879676299","0.0005931196879676299","68_69:0.01415567910477672;68_55:0.04026994157984401","68_69:561.7777777777777;68_55:561.7777777777777","true"
"69","148.32988943273355","46.27216705908803","4.551435770603069","-0.31213146441791095","0.0019000000000000128","0.0030000000000000027","0.0008","1244.4444444444443","0.0003453631078734433","0","0.0003453631078734433","0.0003453631078734433","69_70:0.01207029670207127","69_70:561.7777777777777","true"
"70","317.0159559613985","42.76296575545955","4.711916395522315","-0.30937241746400446","0.0025999999999999357","0.0028000000000000247","0.0024","1244.4444444444443","0.000284940680215221","0","0.000284940680215221","0.000284940680215221","70_74:0.008700577373600082","70_74:561.7777777777777","true"
"71","383.54252839049235","54.349374641126566","4.5458638177671284","-0.30894805896719","0.019100000000000006","0.01739999999999997","0.0208","1244.4444444444443","0.0004372910897543781","0","0.0004372910897543781","0.0004372910897543781","","","true"
"72","206.83869073554203","259.51383218427713","4.576607027980697","-0.31191901483735823","0.0025999999999999357","0.005199999999999982","0","1244.4444444444443","0.0002276497277053736","0","0.0002276497277053736","0.0002276497277053736","72_62:0.008860516353330183;72_81:0.006873119170863695","72_62:561.7777777777777;72_81:561.7777777777777","true"
"73","205.97592721992112","112.77395176361185","4.822096621292475","-0.3060243215183466","0.005400000000000071","0.007600000000000051","0.0032","1244.4444444444443","0.000174504141342334","0","0.000174504141342334","0.000174504141342334","73_66:0.024246638840890122;73_85:0.011061907027224427","73_66:561.7777777777777;73_85:561.7777777777777","true"
"74","266.81315524045806","235.9390671239093","4.60966606929432","-0.31109191615982995","0.031200000000000006","0.0324","0.030000000000000027","1244.4444444444443","0.00015393614529347983","0","0.00015393614529347983","0.00015393614529347983","","","true"
"75","271.3387782365745","195.98642432649146","4.787400019798707","-0.27824835792971114","0.0361328125","0.02734375","0.044921875","1244.4444444444443","0.00021943988499993622","0","0.00021943988499993622","0.00021943988499993622","75_90:0.029507614445832414;75_76:0.005021071028307511","75_90:561.7777777777777;75_76:561.7777777777777","true"
"76","236.4014968126776","202.57952060477106","4.683359137953558","-0.31055697195489596","0.0017000000000000348","0.0023999999999999577","0.001","1244.4444444444443","0.00016306869759110727","0","0.00016306869759110727","0.00016306869759110727","76_77:0.009227175502265567","76_77:561.7777777777777","true"
"77","447.7501026002914","302.3455977383669","4.57665087309063","-0.313094932281466","0.03600000000000003","0.0344","0.03759999999999997","1244.4444444444443","0.0006072055622758201","0","0.0006072055622758201","0.0006072055622758201","77_78:0.012118656364923153;77_71:0.010821082882877447","77_78:561.7777777777777;77_71:561.7777777777777","true"
"78","377.94005761769637","290.46775823331103","4.4834423275351725","-0.3136874752686043","0.0030000000000000027","0.0033999999999999586","0.0026","1244.4444444444443","0.00015848101583401672","0","0.00015848101583401672","0.00015848101583401672","","","true"
"79","269.4198722391036","79.88250002994376","4.570626969911274","-0.29525409443808415","0.027700000000000058","0.0232","0.0322","1244.4444444444443","0.0006050519865279611","0","0.0006050519865279611","0.0006050519865279611","79_78:0.008144364010248567","79_78:561.7777777777777","true"
"80","17.993899554466434","18.05765510167542","4.600512098549919","0","0.238","0.3376","0.1384","1244.4444444444443","0.01976845839838244","0","0.01976845839838244","0.01976845839838244","80_81:0.08677142084324023;80_79:0.08038498989131254","80_81:561.7777777777777;80_79:561.7777777777777","true"
"81","171.06435176980347","95.10191688305878","4.498659363014728","-0.31468638313879793","0.01550000000000007","0.018199999999999994","0.0128","1244.4444444444443","0.00025469132309958537","0","0.00025469132309958537","0.00025469132309958537","","","true"
"82","190.60406481463804","119.43078916568807","4.602408385647152","-0.31724266528169737","0.0030000000000000027","0.0050000000000000044","0.001","1244.4444444444443","0.00035481311948289536","0","0.00035481311948289536","0.00035481311948289536","82_83:0.006330634195051005;82_81:0.008715975159247547","82_83:561.7777777777777;82_81:561.7777777777777","true"
"83","307.95758319526414","79.3916639566396","4.6363128014131485","-0.3103580553605243","0.011299999999999977","0.0132","0.009399999999999964","1244.4444444444443","0.00030444669629093023","0","0.00030444669629093023","0.00030444669629093023","","","true"
"84","261.1192544654283","213.31636492148508","4.74961175766051","-0.3090225667525716","0.006800000000000028","0.0050000000000000044","0.0086","1244.4444444444443","0.00019350568038457367","0","0.00019350568038457367","0.00019350568038457367","84_83:0.01024989773625673","84_83:561.7777777777777","true"
"85","329.9772636438578","247.00790161742557","4.586923855542499","-0.31154756735554556","0.0033000000000000806","0.005","0.0016000000000000458","1244.4444444444443","0.00015577912884261611","0","0.00015577912884261611","0.00015577912884261611","85_86:0.03010521288406412;85_84:0.013185992837714183","85_86:561.7777777777777;85_84:561.7777777777777","true"
"86","221.22391402163177","126.6994669648197","4.756462675220141","-0.32580689050206485","0.05059999999999998","0.046599999999999975","0.0546","1244.4444444444443","0.0005887341357861815","0","0.0005887341357861815","0.0005887341357861815","","","true"
"87","118.26923409381278","36.141865722878265","4.725088403693697","0","0.03309999999999991","0.04359999999999997","0.0226","1244.4444444444443","0.000630416314470942","0","0.000630416314470942","0.000630416314470942","87_93:0.018846733949538064;87_86:0.013410913415805387","87_93:561.7777777777777;87_86:561.7777777777777","true"
"88","161.27929503865138","36.88482715001138","4.566466579653091","-0.30765951332138847","0.00770000000000004","0.009800000000000031","0.0056","1244.4444444444443","0.0007488380204674393","0","0.0007488380204674393","0.0007488380204674393","88_89:0.018051111373085932;88_87:0.024579195691545458","88_89:561.7777777777777;88_87:561.7777777777777","true"
"89","272.49454186160773","191.684289026218","4.796712975652866","-0.3069228576805572","0.044399999999999995","0.0402","0.04859999999999998","1244.4444444444443","0.00012188684883682032","0","0.00012188684883682032","0.00012188684883682032","89_74:0.01610478313872646","89_74:561.7777777777777","true"
"90","329.2014930038443","274.13405980179164","4.704266542542438","-0.2860621408681651","0.021484375","0.013671875","0.029296875","1244.4444444444443","0.00021809424970669662","0","0.00021809424970669662","0.00021809424970669662","","","true"
"91","321.56830964935153","95.90794912753903","4.709008628207282","-0.3103704189122232","0.0033000000000000806","0.0036000000000000476","0.003","1244.4444444444443","0.00015679767095636121","0","0.00015679767095636121","0.00015679767095636121","91_79:0.014561360546493263;91_98:0.0099877055192098","91_79:561.7777777777777;91_98:561.7777777777777","true"
"92","276.5180941122435","70.5264744004182","4.729510933540978","-0.3071779631697473","0.0033999999999999586","0.0033999999999999586","0.0034","1244.4444444444443","0.0002336633687108105","0","0.0002336633687108105","0.0002336633687108105","92_83:0.009306583139594232;92_102:0.02257661132418959","92_83:561.7777777777777;92_102:561.7777777777777","true"
"93","229.69301370036416","162.0951674136873","4.67833709714675","0","0.007199999999999984","0.011199999999999988","0.0032","1244.4444444444443","0.0011636471158277637","0","0.0011636471158277637","0.0011636471158277637","93_106:0.01217949277070235","93_106:561.7777777777777","true"
"94","116.63337471555391","128.63909086753438","4.876124329199729","-0.3062539208243005","0.017199999999999993","0.012","0.022399999999999975","1244.4444444444443","0.0003166339058474991","0","0.0003166339058474991","0.0003166339058474991","94_90:0.008658034124108538;94_95:0.015604154281696425","94_90:561.7777777777777;94_95:561.7777777777777","true"
"95","238.1396922299592","17.39356810163819","4.597075452408523","-0.3136135264289027","0.008599999999999941","0.01419999999999999","0.003","1244.4444444444443","0.0004668056205896","0","0.0004668056205896","0.0004668056205896","","","true"
"96","327.586216181043","203.83712817397088","4.733069245495254","0","0.0017000000000000348","0.003","0.00039999999999995595","1244.4444444444443","0.00017667332888294862","0","0.00017667332888294862","0.00017667332888294862","96_95:0.010301551590221253;96_109:0.024381344696159435;96_97:0.008614333735780355","96_95:561.7777777777777;96_109:561.7777777777777;96_97:561.7777777777777","true"
"97","275.32228478174636","247.84827283058553","4.806807993241702","-0.3064623934471557","0.0020999999999999908","0.0021999999999999797","0.002","1244.4444444444443","0.00013866745744433887","0","0.00013866745744433887","0.00013866745744433887","97_98:0.009879746688894159","97_98:561.7777777777777","true"
"98","364.80849170015205","27.759328311690563","4.608983818601924","-0.31190721922188297","0.0045999999999999375","0.006800000000000028","0.0024","1244.4444444444443","0.0004046942081329474","0","0.0004046942081329474","0.0004046942081329474","98_99:0.011639326715740611","98_99:561.7777777777777","true"
"99","323.2453561689454","91.28809537665612","4.574504255144513","-0.31063982957359515","0.0040000000000000036","0.006399999999999961","0.0016","1244.4444444444443","0.0003065979160462233","0","0.0003065979160462233","0.0003065979160462233","","","true"
"100","317.22896161176124","81.6727995640997","4.647313719315554","-0.31098646352761034","0.0028000000000000247","0.005600000000000049","0","1244.4444444444443","0.00026305887723235743","0","0.00026305887723235743","0.00026305887723235743","100_99:0.012421229111804155;100_110:0.010470634299409143","100_99:561.7777777777777;100_110:561.7777777777777","true"
