"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"74","148.56243902255378","87.98856160637706","5.031462602993276","-0.3067427013413316","0.020199999999999996","0.0254","0.015000000000000013","1300","0.00036345319270957363","0","0.00036345319270957363","0.00036345319270957363","74_70:0.00798583678078399;74_89:0.00796597116348749","74_70:660;74_89:660","true"
"75","143.19734685142495","77.13781378749988","5.00608393105337","-0.30673349842246334","0.017299999999999982","0.028200000000000003","0.0064","1300","0.0007172775067588174","0","0.0007172775067588174","0.0007172775067588174","75_90:0.01491264063182346","75_90:660","true"
"76","112.2935293540933","23.910638149441723","4.837397958602822","-0.30948286299394656","0.009099999999999997","0.011","0.007199999999999984","1300","0.00026346101855578396","0","0.00026346101855578396","0.00026346101855578396","76_75:0.013712515637833128","76_75:660","true"
"77","244.8129951436861","64.84491526119656","5.041931572803447","-0.30723078653018854","0.03720000000000001","0.0262","0.0482","1300","0.0002495373256098447","0","0.0002495373256098447","0.0002495373256098447","77_76:0.007587914960940023;77_78:0.0070404970294905556;77_71:0.005704769983140068","77_76:660;77_78:780;77_71:660","true"
"78","288.94146897635505","356.4418189278051","4.643455107356276","-0.31230747337772335","0.010199999999999987","0.008199999999999985","0.0122","1300","0.00017437874621753524","0","0.00017437874621753524","0.00017437874621753524","","","true"
"79","254.34897894377286","78.65048790341734","4.863164547907876","-0.3092713261857367","0.009000000000000008","0.0084","0.009600000000000053","1300","0.0001886632162733908","0","0.0001886632162733908","0.0001886632162733908","79_78:0.005586112092797246;79_80:0.005664230561469724","79_78:660;79_80:660","true"
"80","184.97678423197223","249.79935535173107","5.031462467068204","-0.3072198090686745","0.02400000000000002","0.0262","0.0218","1300","0.00048309917295959377","0","0.00048309917295959377","0.00048309917295959377","80_81:0.006425515591813924","80_81:660","true"
"81","250.71280009967805","219.28571067721418","4.930445697593661","-0.30841914125984865","0.045499999999999985","0.04920000000000002","0.0418","1300","0.00023813872607012776","0","0.00023813872607012776","0.00023813872607012776","81_82:0.005291993167994585;81_72:0.006473113118898144","81_82:660;81_72:660","true"
"82","254.42376505172132","218.2316711761208","4.893605875039818","-0.30897996872816896","0.02059999999999995","0.019","0.022199999999999998","1300","0.00016375983318108627","0","0.00016375983318108627","0.00016375983318108627","82_83:0.00531127830812847","82_83:660","true"
"83","258.82863517956787","52.9546122573495","4.790688923010211","-0.31061744032224003","0.012900000000000023","0.0142","0.011600000000000055","1300","0.00019189392768210407","0","0.00019189392768210407","0.00019189392768210407","83_92:0.00688041042635526","83_92:660","true"
